구코드,구명,분기코드,점포수,카테고리,점포수_증감률,폐업률,점포수_gap,폐업률_delta,폐업률_gap,카테고리_코드
11260,중랑구,2024Q2,639,호프-간이주점,-0.0244,0.0565,-16,-0.4042,-0.0383,PUB
11260,중랑구,2024Q3,622,호프-간이주점,-0.0266,0.0313,-17,-0.4459,-0.0252,PUB
11260,중랑구,2024Q4,657,호프-간이주점,0.0563,0.045,35,0.4383,0.0137,PUB
11260,중랑구,2025Q1,632,호프-간이주점,-0.0381,0.0639,-25,0.4201,0.0189,PUB
11260,중랑구,2025Q2,629,호프-간이주점,-0.0047,0.0459,-3,-0.2822,-0.018,PUB
11260,중랑구,2025Q3,595,호프-간이주점,-0.0541,0.0588,-34,0.2819,0.0129,PUB
11260,중랑구,2025Q4,586,호프-간이주점,-0.0151,0.0353,-9,-0.4,-0.0235,PUB
11290,성북구,2023Q1,288,분식전문점,0.0,0.0,0,0.0,0.0,SNACK
11290,성북구,2023Q2,294,분식전문점,0.0208,0.0833,6,0.0,0.0,SNACK
11290,성북구,2023Q3,300,분식전문점,0.0204,0.0952,6,0.1429,0.0119,SNACK
11290,성북구,2023Q4,289,분식전문점,-0.0367,0.09,-11,-0.055,-0.0052,SNACK
11290,성북구,2024Q1,294,분식전문점,0.0173,0.1003,5,0.115,0.0103,SNACK
11290,성북구,2024Q2,291,분식전문점,-0.0102,0.0306,-3,-0.6949,-0.0697,SNACK
11290,성북구,2024Q3,279,분식전문점,-0.0412,0.0481,-12,0.5716,0.0175,SNACK
11290,성북구,2024Q4,297,분식전문점,0.0645,0.0573,18,0.192,0.0092,SNACK
11290,성북구,2025Q1,298,분식전문점,0.0034,0.0505,1,-0.1193,-0.0068,SNACK
11290,성북구,2025Q2,300,분식전문점,0.0067,0.047,2,-0.0698,-0.0035,SNACK
11290,성북구,2025Q3,284,분식전문점,-0.0533,0.0567,-16,0.2062,0.0097,SNACK
11290,성북구,2025Q4,280,분식전문점,-0.0141,0.0423,-4,-0.2543,-0.0144,SNACK
11290,성북구,2023Q1,161,양식음식점,0.0,0.0,0,0.0,0.0,WESTERN
11290,성북구,2023Q2,191,양식음식점,0.1863,0.0621,30,0.0,0.0,WESTERN
11290,성북구,2023Q3,186,양식음식점,-0.0262,0.089,-5,0.433,0.0269,WESTERN
11290,성북구,2023Q4,183,양식음식점,-0.0161,0.0538,-3,-0.396,-0.0352,WESTERN
11290,성북구,2024Q1,176,양식음식점,-0.0383,0.1366,-7,1.541,0.0828,WESTERN
11290,성북구,2024Q2,168,양식음식점,-0.0455,0.0682,-8,-0.5009,-0.0684,WESTERN
11290,성북구,2024Q3,161,양식음식점,-0.0417,0.0417,-7,-0.3889,-0.0265,WESTERN
11290,성북구,2024Q4,183,양식음식점,0.1366,0.087,22,1.087,0.0453,WESTERN
11290,성북구,2025Q1,170,양식음식점,-0.071,0.1038,-13,0.194,0.0169,WESTERN
11290,성북구,2025Q2,170,양식음식점,0.0,0.0471,0,-0.5467,-0.0568,WESTERN
11290,성북구,2025Q3,164,양식음식점,-0.0353,0.0588,-6,0.25,0.0118,WESTERN
11290,성북구,2025Q4,170,양식음식점,0.0366,0.0427,6,-0.2744,-0.0161,WESTERN
11290,성북구,2023Q1,151,일식음식점,0.0,0.0,0,0.0,0.0,JAPANESE
11290,성북구,2023Q2,191,일식음식점,0.2649,0.0662,40,0.0,0.0,JAPANESE
11290,성북구,2023Q3,189,일식음식점,-0.0105,0.1152,-2,0.7393,0.049,JAPANESE
11290,성북구,2023Q4,184,일식음식점,-0.0265,0.0899,-5,-0.2191,-0.0252,JAPANESE
11290,성북구,2024Q1,186,일식음식점,0.0109,0.1359,2,0.5105,0.0459,JAPANESE
11290,성북구,2024Q2,179,일식음식점,-0.0376,0.0591,-7,-0.5647,-0.0767,JAPANESE
11290,성북구,2024Q3,169,일식음식점,-0.0559,0.0559,-10,-0.0554,-0.0033,JAPANESE
11290,성북구,2024Q4,173,일식음식점,0.0237,0.0888,4,0.5888,0.0329,JAPANESE
11290,성북구,2025Q1,163,일식음식점,-0.0578,0.104,-10,0.1723,0.0153,JAPANESE
11290,성북구,2025Q2,166,일식음식점,0.0184,0.0368,3,-0.6462,-0.0672,JAPANESE
11290,성북구,2025Q3,167,일식음식점,0.006,0.0422,1,0.1456,0.0054,JAPANESE
11290,성북구,2025Q4,171,일식음식점,0.024,0.0419,4,-0.006,-0.0003,JAPANESE
11290,성북구,2023Q1,4271,전체,0.0,0.0,0,0.0,0.0,ALL
11290,성북구,2023Q2,4570,전체,0.07,0.0595,299,0.0,0.0,ALL
11290,성북구,2023Q3,4521,전체,-0.0107,0.0851,-49,0.4313,0.0256,ALL
11290,성북구,2023Q4,4478,전체,-0.0095,0.0568,-43,-0.3322,-0.0283,ALL
11290,성북구,2024Q1,4441,전체,-0.0083,0.0927,-37,0.6303,0.0358,ALL
11290,성북구,2024Q2,4342,전체,-0.0223,0.0468,-99,-0.4946,-0.0458,ALL
11290,성북구,2024Q3,4168,전체,-0.0401,0.0431,-174,-0.0805,-0.0038,ALL
11290,성북구,2024Q4,4679,전체,0.1226,0.0602,511,0.3983,0.0172,ALL
11290,성북구,2025Q1,4534,전체,-0.031,0.0752,-145,0.2492,0.015,ALL
11290,성북구,2025Q2,4463,전체,-0.0157,0.0525,-71,-0.3022,-0.0227,ALL
11290,성북구,2025Q3,4387,전체,-0.017,0.0412,-76,-0.2146,-0.0113,ALL
11290,성북구,2025Q4,4428,전체,0.0093,0.036,41,-0.1264,-0.0052,ALL
11290,성북구,2023Q1,201,제과점,0.0,0.0,0,0.0,0.0,BAKERY
11290,성북구,2023Q2,221,제과점,0.0995,0.0547,20,0.0,0.0,BAKERY
11290,성북구,2023Q3,210,제과점,-0.0498,0.1086,-11,0.9844,0.0539,BAKERY
11290,성북구,2023Q4,216,제과점,0.0286,0.0381,6,-0.6492,-0.0705,BAKERY
11290,성북구,2024Q1,200,제과점,-0.0741,0.1204,-16,2.1597,0.0823,BAKERY
11290,성북구,2024Q2,191,제과점,-0.045,0.055,-9,-0.5431,-0.0654,BAKERY
11290,성북구,2024Q3,181,제과점,-0.0524,0.0524,-10,-0.0481,-0.0026,BAKERY
11290,성북구,2024Q4,211,제과점,0.1657,0.0829,30,0.5829,0.0305,BAKERY
11290,성북구,2025Q1,205,제과점,-0.0284,0.0711,-6,-0.1422,-0.0118,BAKERY
11290,성북구,2025Q2,200,제과점,-0.0244,0.0537,-5,-0.2452,-0.0174,BAKERY
11290,성북구,2025Q3,201,제과점,0.005,0.01,1,-0.8136,-0.0437,BAKERY
11290,성북구,2025Q4,204,제과점,0.0149,0.0348,3,2.4826,0.0248,BAKERY
11290,성북구,2023Q1,148,중식음식점,0.0,0.0,0,0.0,0.0,CHINESE
11290,성북구,2023Q2,163,중식음식점,0.1014,0.0203,15,0.0,0.0,CHINESE
11290,성북구,2023Q3,164,중식음식점,0.0061,0.0736,1,2.6319,0.0533,CHINESE
11290,성북구,2023Q4,161,중식음식점,-0.0183,0.061,-3,-0.1717,-0.0126,CHINESE
11290,성북구,2024Q1,160,중식음식점,-0.0062,0.0745,-1,0.2224,0.0136,CHINESE
11290,성북구,2024Q2,152,중식음식점,-0.05,0.0812,-8,0.0901,0.0067,CHINESE
11290,성북구,2024Q3,146,중식음식점,-0.0395,0.0395,-6,-0.5142,-0.0418,CHINESE
11290,성북구,2024Q4,167,중식음식점,0.1438,0.0274,21,-0.3059,-0.0121,CHINESE
11290,성북구,2025Q1,167,중식음식점,0.0,0.0599,0,1.1856,0.0325,CHINESE
11290,성북구,2025Q2,162,중식음식점,-0.0299,0.0599,-5,0.0,0.0,CHINESE
11290,성북구,2025Q3,159,중식음식점,-0.0185,0.037,-3,-0.3815,-0.0228,CHINESE
11290,성북구,2025Q4,159,중식음식점,0.0,0.0377,0,0.0189,0.0007,CHINESE
11290,성북구,2023Q1,237,치킨전문점,0.0,0.0,0,0.0,0.0,CHICKEN
11290,성북구,2023Q2,247,치킨전문점,0.0422,0.0759,10,0.0,0.0,CHICKEN
11290,성북구,2023Q3,242,치킨전문점,-0.0202,0.0729,-5,-0.0405,-0.0031,CHICKEN
11290,성북구,2023Q4,243,치킨전문점,0.0041,0.0455,1,-0.3763,-0.0274,CHICKEN
11290,성북구,2024Q1,241,치킨전문점,-0.0082,0.0905,-2,0.9918,0.0451,CHICKEN
11290,성북구,2024Q2,231,치킨전문점,-0.0415,0.0622,-10,-0.3125,-0.0283,CHICKEN
11290,성북구,2024Q3,217,치킨전문점,-0.0606,0.0649,-14,0.0433,0.0027,CHICKEN
11290,성북구,2024Q4,238,치킨전문점,0.0968,0.0369,21,-0.4323,-0.0281,CHICKEN
11290,성북구,2025Q1,231,치킨전문점,-0.0294,0.0546,-7,0.4816,0.0178,CHICKEN
11290,성북구,2025Q2,231,치킨전문점,0.0,0.0476,0,-0.1282,-0.007,CHICKEN
11290,성북구,2025Q3,221,치킨전문점,-0.0433,0.0476,-10,0.0,0.0,CHICKEN
11290,성북구,2025Q4,221,치킨전문점,0.0,0.0226,0,-0.5249,-0.025,CHICKEN
11290,성북구,2023Q1,840,커피-음료,0.0,0.0,0,0.0,0.0,CAFE
11290,성북구,2023Q2,898,커피-음료,0.069,0.0643,58,0.0,0.0,CAFE
11290,성북구,2023Q3,879,커피-음료,-0.0212,0.0891,-19,0.3858,0.0248,CAFE
11290,성북구,2023Q4,887,커피-음료,0.0091,0.0523,8,-0.4126,-0.0368,CAFE
11290,성북구,2024Q1,868,커피-음료,-0.0214,0.1105,-19,1.1112,0.0582,CAFE
11290,성북구,2024Q2,840,커피-음료,-0.0323,0.0611,-28,-0.4473,-0.0494,CAFE
11290,성북구,2024Q3,807,커피-음료,-0.0393,0.0452,-33,-0.2591,-0.0158,CAFE
11290,성북구,2024Q4,929,커피-음료,0.1512,0.0669,122,0.4792,0.0217,CAFE
11290,성북구,2025Q1,916,커피-음료,-0.014,0.0678,-13,0.0135,0.0009,CAFE
11290,성북구,2025Q2,885,커피-음료,-0.0338,0.0721,-31,0.0625,0.0042,CAFE
11290,성북구,2025Q3,869,커피-음료,-0.0181,0.0441,-16,-0.3884,-0.028,CAFE
11290,성북구,2025Q4,861,커피-음료,-0.0092,0.0403,-8,-0.086,-0.0038,CAFE
11290,성북구,2023Q1,179,패스트푸드점,0.0,0.0,0,0.0,0.0,FASTFOOD
11290,성북구,2023Q2,200,패스트푸드점,0.1173,0.0894,21,0.0,0.0,FASTFOOD
11290,성북구,2023Q3,199,패스트푸드점,-0.005,0.11,-1,0.2306,0.0206,FASTFOOD
11290,성북구,2023Q4,193,패스트푸드점,-0.0302,0.0804,-6,-0.2691,-0.0296,FASTFOOD
11290,성북구,2024Q1,198,패스트푸드점,0.0259,0.0984,5,0.2244,0.018,FASTFOOD
11290,성북구,2024Q2,198,패스트푸드점,0.0,0.0303,0,-0.6922,-0.0681,FASTFOOD
11290,성북구,2024Q3,194,패스트푸드점,-0.0202,0.0303,-4,0.0,0.0,FASTFOOD
11290,성북구,2024Q4,196,패스트푸드점,0.0103,0.1443,2,3.7629,0.114,FASTFOOD
11290,성북구,2025Q1,193,패스트푸드점,-0.0153,0.0816,-3,-0.4344,-0.0627,FASTFOOD
11290,성북구,2025Q2,185,패스트푸드점,-0.0415,0.0777,-8,-0.0479,-0.0039,FASTFOOD
11290,성북구,2025Q3,178,패스트푸드점,-0.0378,0.0757,-7,-0.0263,-0.002,FASTFOOD
11290,성북구,2025Q4,179,패스트푸드점,0.0056,0.0225,1,-0.703,-0.0532,FASTFOOD
11290,성북구,2023Q1,1555,한식음식점,0.0,0.0,0,0.0,0.0,KOREAN
11290,성북구,2023Q2,1640,한식음식점,0.0547,0.0534,85,0.0,0.0,KOREAN
11290,성북구,2023Q3,1645,한식음식점,0.003,0.0732,5,0.3708,0.0198,KOREAN
11290,성북구,2023Q4,1612,한식음식점,-0.0201,0.0565,-33,-0.2274,-0.0166,KOREAN
11290,성북구,2024Q1,1615,한식음식점,0.0019,0.0763,3,0.3497,0.0198,KOREAN
11290,성북구,2024Q2,1596,한식음식점,-0.0118,0.0365,-19,-0.5212,-0.0398,KOREAN
11290,성북구,2024Q3,1540,한식음식점,-0.0351,0.0363,-56,-0.0052,-0.0002,KOREAN
11290,성북구,2024Q4,1769,한식음식점,0.1487,0.0435,229,0.1972,0.0072,KOREAN
11290,성북구,2025Q1,1682,한식음식점,-0.0492,0.095,-87,1.1829,0.0515,KOREAN
11290,성북구,2025Q2,1661,한식음식점,-0.0125,0.0488,-21,-0.4867,-0.0462,KOREAN
11290,성북구,2025Q3,1662,한식음식점,0.0006,0.0337,1,-0.3084,-0.015,KOREAN
11290,성북구,2025Q4,1714,한식음식점,0.0313,0.0355,52,0.0529,0.0018,KOREAN
11290,성북구,2023Q1,511,호프-간이주점,0.0,0.0,0,0.0,0.0,PUB
11290,성북구,2023Q2,525,호프-간이주점,0.0274,0.0489,14,0.0,0.0,PUB
11290,성북구,2023Q3,507,호프-간이주점,-0.0343,0.0876,-18,0.7909,0.0387,PUB
11290,성북구,2023Q4,510,호프-간이주점,0.0059,0.0375,3,-0.5723,-0.0501,PUB
11290,성북구,2024Q1,503,호프-간이주점,-0.0137,0.0706,-7,0.8836,0.0331,PUB
11290,성북구,2024Q2,496,호프-간이주점,-0.0139,0.0378,-7,-0.4649,-0.0328,PUB
11290,성북구,2024Q3,474,호프-간이주점,-0.0444,0.0464,-22,0.2276,0.0086,PUB
11290,성북구,2024Q4,516,호프-간이주점,0.0886,0.0633,42,0.3649,0.0169,PUB
11290,성북구,2025Q1,509,호프-간이주점,-0.0136,0.0291,-7,-0.5407,-0.0342,PUB
11290,성북구,2025Q2,503,호프-간이주점,-0.0118,0.0295,-6,0.0138,0.0004,PUB
11290,성북구,2025Q3,482,호프-간이주점,-0.0417,0.0437,-21,0.4842,0.0143,PUB
11290,성북구,2025Q4,469,호프-간이주점,-0.027,0.0332,-13,-0.241,-0.0105,PUB
11305,강북구,2023Q1,232,분식전문점,0.0,0.0,0,0.0,0.0,SNACK
11305,강북구,2023Q2,238,분식전문점,0.0259,0.069,6,0.0,0.0,SNACK
11305,강북구,2023Q3,236,분식전문점,-0.0084,0.0924,-2,0.3403,0.0235,SNACK
11305,강북구,2023Q4,233,분식전문점,-0.0127,0.0593,-3,-0.3582,-0.0331,SNACK
11305,강북구,2024Q1,232,분식전문점,-0.0043,0.073,-1,0.2299,0.0136,SNACK
11305,강북구,2024Q2,235,분식전문점,0.0129,0.0431,3,-0.4092,-0.0299,SNACK
11305,강북구,2024Q3,221,분식전문점,-0.0596,0.0596,-14,0.3821,0.0165,SNACK
11305,강북구,2024Q4,244,분식전문점,0.1041,0.0452,23,-0.2405,-0.0143,SNACK
11305,강북구,2025Q1,240,분식전문점,-0.0164,0.0697,-4,0.5398,0.0244,SNACK
11305,강북구,2025Q2,238,분식전문점,-0.0083,0.0542,-2,-0.2225,-0.0155,SNACK
11305,강북구,2025Q3,229,분식전문점,-0.0378,0.0588,-9,0.086,0.0047,SNACK
11305,강북구,2025Q4,216,분식전문점,-0.0568,0.0655,-13,0.1135,0.0067,SNACK
11305,강북구,2023Q1,84,양식음식점,0.0,0.0,0,0.0,0.0,WESTERN
11305,강북구,2023Q2,99,양식음식점,0.1786,0.0595,15,0.0,0.0,WESTERN
11305,강북구,2023Q3,103,양식음식점,0.0404,0.101,4,0.697,0.0415,WESTERN
11305,강북구,2023Q4,101,양식음식점,-0.0194,0.0874,-2,-0.135,-0.0136,WESTERN
11305,강북구,2024Q1,103,양식음식점,0.0198,0.1188,2,0.3597,0.0314,WESTERN
11305,강북구,2024Q2,100,양식음식점,-0.0291,0.068,-3,-0.428,-0.0509,WESTERN
11305,강북구,2024Q3,93,양식음식점,-0.07,0.07,-7,0.03,0.002,WESTERN
11305,강북구,2024Q4,109,양식음식점,0.172,0.0753,16,0.0753,0.0053,WESTERN
11305,강북구,2025Q1,104,양식음식점,-0.0459,0.0917,-5,0.2189,0.0165,WESTERN
11305,강북구,2025Q2,106,양식음식점,0.0192,0.0577,2,-0.3712,-0.0341,WESTERN
11305,강북구,2025Q3,102,양식음식점,-0.0377,0.0755,-4,0.3082,0.0178,WESTERN
11305,강북구,2025Q4,103,양식음식점,0.0098,0.0294,1,-0.6103,-0.0461,WESTERN
11305,강북구,2023Q1,108,일식음식점,0.0,0.0,0,0.0,0.0,JAPANESE
11305,강북구,2023Q2,120,일식음식점,0.1111,0.037,12,0.0,0.0,JAPANESE
11305,강북구,2023Q3,118,일식음식점,-0.0167,0.0917,-2,1.475,0.0546,JAPANESE
11305,강북구,2023Q4,119,일식음식점,0.0085,0.0424,1,-0.5378,-0.0493,JAPANESE
11305,강북구,2024Q1,115,일식음식점,-0.0336,0.1092,-4,1.5782,0.0669,JAPANESE
11305,강북구,2024Q2,117,일식음식점,0.0174,0.0522,2,-0.5224,-0.0571,JAPANESE
11305,강북구,2024Q3,114,일식음식점,-0.0256,0.0342,-3,-0.3447,-0.018,JAPANESE
11305,강북구,2024Q4,116,일식음식점,0.0175,0.0877,2,1.5658,0.0535,JAPANESE
11305,강북구,2025Q1,115,일식음식점,-0.0086,0.069,-1,-0.2138,-0.0188,JAPANESE
11305,강북구,2025Q2,119,일식음식점,0.0348,0.0348,4,-0.4957,-0.0342,JAPANESE
11305,강북구,2025Q3,116,일식음식점,-0.0252,0.0336,-3,-0.0336,-0.0012,JAPANESE
11305,강북구,2025Q4,115,일식음식점,-0.0086,0.1034,-1,2.0776,0.0698,JAPANESE
11305,강북구,2023Q1,3706,전체,0.0,0.0,0,0.0,0.0,ALL
11305,강북구,2023Q2,3910,전체,0.055,0.0631,204,0.0,0.0,ALL
11305,강북구,2023Q3,3795,전체,-0.0294,0.0954,-115,0.5109,0.0323,ALL
11305,강북구,2023Q4,3806,전체,0.0029,0.0522,11,-0.4531,-0.0432,ALL
11305,강북구,2024Q1,3713,전체,-0.0244,0.1004,-93,0.9237,0.0482,ALL
11305,강북구,2024Q2,3659,전체,-0.0145,0.0509,-54,-0.4928,-0.0495,ALL
11305,강북구,2024Q3,3508,전체,-0.0413,0.0426,-151,-0.1624,-0.0083,ALL
11305,강북구,2024Q4,3923,전체,0.1183,0.059,415,0.384,0.0164,ALL
11305,강북구,2025Q1,3744,전체,-0.0456,0.0859,-179,0.4558,0.0269,ALL
11305,강북구,2025Q2,3698,전체,-0.0123,0.0609,-46,-0.2911,-0.025,ALL
11305,강북구,2025Q3,3591,전체,-0.0289,0.0492,-107,-0.1918,-0.0117,ALL
11305,강북구,2025Q4,3569,전체,-0.0061,0.051,-22,0.0355,0.0017,ALL
11305,강북구,2023Q1,131,제과점,0.0,0.0,0,0.0,0.0,BAKERY
11305,강북구,2023Q2,143,제과점,0.0916,0.0992,12,0.0,0.0,BAKERY
11305,강북구,2023Q3,136,제과점,-0.049,0.0839,-7,-0.1544,-0.0153,BAKERY
11305,강북구,2023Q4,136,제과점,0.0,0.0368,0,-0.5619,-0.0472,BAKERY
11305,강북구,2024Q1,132,제과점,-0.0294,0.0809,-4,1.2,0.0441,BAKERY
11305,강북구,2024Q2,130,제과점,-0.0152,0.0455,-2,-0.438,-0.0354,BAKERY
11305,강북구,2024Q3,126,제과점,-0.0308,0.0308,-4,-0.3231,-0.0147,BAKERY
11305,강북구,2024Q4,132,제과점,0.0476,0.0794,6,1.5794,0.0486,BAKERY
11305,강북구,2025Q1,126,제과점,-0.0455,0.0758,-6,-0.0455,-0.0036,BAKERY
11305,강북구,2025Q2,122,제과점,-0.0317,0.0714,-4,-0.0571,-0.0043,BAKERY
11305,강북구,2025Q3,119,제과점,-0.0246,0.0328,-3,-0.541,-0.0386,BAKERY
11305,강북구,2025Q4,117,제과점,-0.0168,0.0168,-2,-0.4874,-0.016,BAKERY
11305,강북구,2023Q1,128,중식음식점,0.0,0.0,0,0.0,0.0,CHINESE
11305,강북구,2023Q2,134,중식음식점,0.0469,0.0625,6,0.0,0.0,CHINESE
11305,강북구,2023Q3,121,중식음식점,-0.097,0.1418,-13,1.2687,0.0793,CHINESE
11305,강북구,2023Q4,130,중식음식점,0.0744,0.0331,9,-0.7669,-0.1087,CHINESE
11305,강북구,2024Q1,117,중식음식점,-0.1,0.1538,-13,3.6538,0.1208,CHINESE
11305,강북구,2024Q2,115,중식음식점,-0.0171,0.0598,-2,-0.6111,-0.094,CHINESE
11305,강북구,2024Q3,106,중식음식점,-0.0783,0.0783,-9,0.3081,0.0184,CHINESE
11305,강북구,2024Q4,111,중식음식점,0.0472,0.0566,5,-0.2767,-0.0217,CHINESE
11305,강북구,2025Q1,109,중식음식점,-0.018,0.0721,-2,0.2733,0.0155,CHINESE
11305,강북구,2025Q2,111,중식음식점,0.0183,0.0459,2,-0.3635,-0.0262,CHINESE
11305,강북구,2025Q3,106,중식음식점,-0.045,0.045,-5,-0.018,-0.0008,CHINESE
11305,강북구,2025Q4,105,중식음식점,-0.0094,0.0849,-1,0.8849,0.0399,CHINESE
11305,강북구,2023Q1,201,치킨전문점,0.0,0.0,0,0.0,0.0,CHICKEN
11305,강북구,2023Q2,209,치킨전문점,0.0398,0.0796,8,0.0,0.0,CHICKEN
11305,강북구,2023Q3,194,치킨전문점,-0.0718,0.11,-15,0.3825,0.0304,CHICKEN
11305,강북구,2023Q4,203,치킨전문점,0.0464,0.0206,9,-0.8126,-0.0894,CHICKEN
11305,강북구,2024Q1,191,치킨전문점,-0.0591,0.0985,-12,3.7783,0.0779,CHICKEN
11305,강북구,2024Q2,187,치킨전문점,-0.0209,0.0419,-4,-0.5749,-0.0566,CHICKEN
11305,강북구,2024Q3,181,치킨전문점,-0.0321,0.0321,-6,-0.234,-0.0098,CHICKEN
11305,강북구,2024Q4,191,치킨전문점,0.0552,0.0718,10,1.2385,0.0397,CHICKEN
11305,강북구,2025Q1,179,치킨전문점,-0.0628,0.089,-12,0.2392,0.0172,CHICKEN
11305,강북구,2025Q2,182,치킨전문점,0.0168,0.0726,3,-0.184,-0.0164,CHICKEN
11305,강북구,2025Q3,173,치킨전문점,-0.0495,0.0604,-9,-0.1678,-0.0122,CHICKEN
11305,강북구,2025Q4,178,치킨전문점,0.0289,0.0462,5,-0.2349,-0.0142,CHICKEN
11305,강북구,2023Q1,552,커피-음료,0.0,0.0,0,0.0,0.0,CAFE
11305,강북구,2023Q2,594,커피-음료,0.0761,0.0743,42,0.0,0.0,CAFE
11305,강북구,2023Q3,572,커피-음료,-0.037,0.1027,-22,0.3826,0.0284,CAFE
11305,강북구,2023Q4,572,커피-음료,0.0,0.0594,0,-0.4212,-0.0433,CAFE
11305,강북구,2024Q1,546,커피-음료,-0.0455,0.1206,-26,1.0294,0.0612,CAFE
11305,강북구,2024Q2,536,커피-음료,-0.0183,0.0513,-10,-0.5749,-0.0693,CAFE
11305,강북구,2024Q3,511,커피-음료,-0.0466,0.0466,-25,-0.0905,-0.0046,CAFE
11305,강북구,2024Q4,572,커피-음료,0.1194,0.0763,61,0.6363,0.0297,CAFE
11305,강북구,2025Q1,553,커피-음료,-0.0332,0.0699,-19,-0.0837,-0.0064,CAFE
11305,강북구,2025Q2,540,커피-음료,-0.0235,0.0633,-13,-0.0949,-0.0066,CAFE
11305,강북구,2025Q3,528,커피-음료,-0.0222,0.0426,-12,-0.327,-0.0207,CAFE
11305,강북구,2025Q4,516,커피-음료,-0.0227,0.0492,-12,0.1561,0.0066,CAFE
11305,강북구,2023Q1,117,패스트푸드점,0.0,0.0,0,0.0,0.0,FASTFOOD
11305,강북구,2023Q2,130,패스트푸드점,0.1111,0.0769,13,0.0,0.0,FASTFOOD
11305,강북구,2023Q3,121,패스트푸드점,-0.0692,0.1154,-9,0.5,0.0385,FASTFOOD
11305,강북구,2023Q4,127,패스트푸드점,0.0496,0.0165,6,-0.8567,-0.0989,FASTFOOD
11305,강북구,2024Q1,114,패스트푸드점,-0.1024,0.1575,-13,8.5276,0.141,FASTFOOD
11305,강북구,2024Q2,112,패스트푸드점,-0.0175,0.0439,-2,-0.7215,-0.1136,FASTFOOD
11305,강북구,2024Q3,102,패스트푸드점,-0.0893,0.0893,-10,1.0357,0.0454,FASTFOOD
11305,강북구,2024Q4,106,패스트푸드점,0.0392,0.1569,4,0.7569,0.0676,FASTFOOD
11305,강북구,2025Q1,117,패스트푸드점,0.1038,0.0849,11,-0.4587,-0.072,FASTFOOD
11305,강북구,2025Q2,102,패스트푸드점,-0.1282,0.1795,-15,1.114,0.0946,FASTFOOD
11305,강북구,2025Q3,99,패스트푸드점,-0.0294,0.0686,-3,-0.6176,-0.1109,FASTFOOD
11305,강북구,2025Q4,102,패스트푸드점,0.0303,0.0202,3,-0.7056,-0.0484,FASTFOOD
11305,강북구,2023Q1,1510,한식음식점,0.0,0.0,0,0.0,0.0,KOREAN
11305,강북구,2023Q2,1589,한식음식점,0.0523,0.051,79,0.0,0.0,KOREAN
11305,강북구,2023Q3,1562,한식음식점,-0.017,0.0856,-27,0.6784,0.0346,KOREAN
11305,강북구,2023Q4,1551,한식음식점,-0.007,0.0563,-11,-0.3418,-0.0293,KOREAN
11305,강북구,2024Q1,1543,한식음식점,-0.0052,0.0916,-8,0.6251,0.0352,KOREAN
11305,강북구,2024Q2,1526,한식음식점,-0.011,0.0506,-17,-0.4479,-0.041,KOREAN
11305,강북구,2024Q3,1474,한식음식점,-0.0341,0.036,-52,-0.287,-0.0145,KOREAN
11305,강북구,2024Q4,1719,한식음식점,0.1662,0.0448,245,0.2423,0.0087,KOREAN
11305,강북구,2025Q1,1599,한식음식점,-0.0698,0.107,-120,1.3905,0.0623,KOREAN
11305,강북구,2025Q2,1590,한식음식점,-0.0056,0.0575,-9,-0.4625,-0.0495,KOREAN
11305,강북구,2025Q3,1561,한식음식점,-0.0182,0.0459,-29,-0.202,-0.0116,KOREAN
11305,강북구,2025Q4,1566,한식음식점,0.0032,0.0525,5,0.1442,0.0066,KOREAN
11305,강북구,2023Q1,643,호프-간이주점,0.0,0.0,0,0.0,0.0,PUB
11305,강북구,2023Q2,654,호프-간이주점,0.0171,0.07,11,0.0,0.0,PUB
11305,강북구,2023Q3,632,호프-간이주점,-0.0336,0.0979,-22,0.3983,0.0279,PUB
11305,강북구,2023Q4,634,호프-간이주점,0.0032,0.0522,2,-0.4664,-0.0456,PUB
11305,강북구,2024Q1,620,호프-간이주점,-0.0221,0.0915,-14,0.752,0.0393,PUB
11305,강북구,2024Q2,601,호프-간이주점,-0.0306,0.0548,-19,-0.4006,-0.0366,PUB
11305,강북구,2024Q3,580,호프-간이주점,-0.0349,0.0366,-21,-0.3325,-0.0182,PUB
11305,강북구,2024Q4,623,호프-간이주점,0.0741,0.0517,43,0.413,0.0151,PUB
11305,강북구,2025Q1,602,호프-간이주점,-0.0337,0.0546,-21,0.0551,0.0029,PUB
11305,강북구,2025Q2,588,호프-간이주점,-0.0233,0.0498,-14,-0.0869,-0.0047,PUB
11305,강북구,2025Q3,558,호프-간이주점,-0.051,0.0561,-30,0.1262,0.0063,PUB
11305,강북구,2025Q4,551,호프-간이주점,-0.0125,0.043,-7,-0.2336,-0.0131,PUB
11320,도봉구,2023Q1,184,분식전문점,0.0,0.0,0,0.0,0.0,SNACK
11320,도봉구,2023Q2,206,분식전문점,0.1196,0.0272,22,0.0,0.0,SNACK
11320,도봉구,2023Q3,203,분식전문점,-0.0146,0.1068,-3,2.9301,0.0796,SNACK
11320,도봉구,2023Q4,201,분식전문점,-0.0099,0.0837,-2,-0.2159,-0.0231,SNACK
11320,도봉구,2024Q1,195,분식전문점,-0.0299,0.1393,-6,0.6634,0.0556,SNACK
11320,도봉구,2024Q2,191,분식전문점,-0.0205,0.0359,-4,-0.7423,-0.1034,SNACK
11320,도봉구,2024Q3,180,분식전문점,-0.0576,0.0576,-11,0.6043,0.0217,SNACK
