행정동코드,행정동명,분기코드,공실률,공실률_delta,공실률_gap
11470510,목1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470510,목1동,2024Q2,5.309756097560975,0.3028,1.2341
11470510,목1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470510,목1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470510,목1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470510,목1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470510,목1동,2025Q3,4.878048780487805,0.2121,0.8537
11470510,목1동,2025Q4,4.429268292682926,-0.092,-0.4488
11470520,목2동,2023Q1,5.070731707317074,0.0,0.0
11470520,목2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470520,목2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470520,목2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470520,목2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470520,목2동,2024Q2,5.309756097560975,0.3028,1.2341
11470520,목2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470520,목2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470520,목2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470520,목2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470520,목2동,2025Q3,4.878048780487805,0.2121,0.8537
11470520,목2동,2025Q4,4.429268292682926,-0.092,-0.4488
11470530,목3동,2023Q1,5.070731707317074,0.0,0.0
11470530,목3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470530,목3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470530,목3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470530,목3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470530,목3동,2024Q2,5.309756097560975,0.3028,1.2341
11470530,목3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470530,목3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470530,목3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470530,목3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470530,목3동,2025Q3,4.878048780487805,0.2121,0.8537
11470530,목3동,2025Q4,4.429268292682926,-0.092,-0.4488
11470540,목4동,2023Q1,5.070731707317074,0.0,0.0
11470540,목4동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470540,목4동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470540,목4동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470540,목4동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470540,목4동,2024Q2,5.309756097560975,0.3028,1.2341
11470540,목4동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470540,목4동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470540,목4동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470540,목4동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470540,목4동,2025Q3,4.878048780487805,0.2121,0.8537
11470540,목4동,2025Q4,4.429268292682926,-0.092,-0.4488
11470550,목5동,2023Q1,5.070731707317074,0.0,0.0
11470550,목5동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470550,목5동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470550,목5동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470550,목5동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470550,목5동,2024Q2,5.309756097560975,0.3028,1.2341
11470550,목5동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470550,목5동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470550,목5동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470550,목5동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470550,목5동,2025Q3,4.878048780487805,0.2121,0.8537
11470550,목5동,2025Q4,4.429268292682926,-0.092,-0.4488
11470560,신월1동,2023Q1,5.070731707317074,0.0,0.0
11470560,신월1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470560,신월1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470560,신월1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470560,신월1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470560,신월1동,2024Q2,5.309756097560975,0.3028,1.2341
11470560,신월1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470560,신월1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470560,신월1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470560,신월1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470560,신월1동,2025Q3,4.878048780487805,0.2121,0.8537
11470560,신월1동,2025Q4,4.429268292682926,-0.092,-0.4488
11470570,신월2동,2023Q1,5.070731707317074,0.0,0.0
11470570,신월2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470570,신월2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470570,신월2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470570,신월2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470570,신월2동,2024Q2,5.309756097560975,0.3028,1.2341
11470570,신월2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470570,신월2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470570,신월2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470570,신월2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470570,신월2동,2025Q3,4.878048780487805,0.2121,0.8537
11470570,신월2동,2025Q4,4.429268292682926,-0.092,-0.4488
11470580,신월3동,2023Q1,5.070731707317074,0.0,0.0
11470580,신월3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470580,신월3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470580,신월3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470580,신월3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470580,신월3동,2024Q2,5.309756097560975,0.3028,1.2341
11470580,신월3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470580,신월3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470580,신월3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470580,신월3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470580,신월3동,2025Q3,4.878048780487805,0.2121,0.8537
11470580,신월3동,2025Q4,4.429268292682926,-0.092,-0.4488
11470590,신월4동,2023Q1,5.070731707317074,0.0,0.0
11470590,신월4동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470590,신월4동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470590,신월4동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470590,신월4동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470590,신월4동,2024Q2,5.309756097560975,0.3028,1.2341
11470590,신월4동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470590,신월4동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470590,신월4동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470590,신월4동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470590,신월4동,2025Q3,4.878048780487805,0.2121,0.8537
11470590,신월4동,2025Q4,4.429268292682926,-0.092,-0.4488
11470600,신월5동,2023Q1,5.070731707317074,0.0,0.0
11470600,신월5동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470600,신월5동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470600,신월5동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470600,신월5동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470600,신월5동,2024Q2,5.309756097560975,0.3028,1.2341
11470600,신월5동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470600,신월5동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470600,신월5동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470600,신월5동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470600,신월5동,2025Q3,4.878048780487805,0.2121,0.8537
11470600,신월5동,2025Q4,4.429268292682926,-0.092,-0.4488
11470610,신월6동,2023Q1,5.070731707317074,0.0,0.0
11470610,신월6동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470610,신월6동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470610,신월6동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470610,신월6동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470610,신월6동,2024Q2,5.309756097560975,0.3028,1.2341
11470610,신월6동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470610,신월6동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470610,신월6동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470610,신월6동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470610,신월6동,2025Q3,4.878048780487805,0.2121,0.8537
11470610,신월6동,2025Q4,4.429268292682926,-0.092,-0.4488
11470611,신월7동,2023Q1,5.070731707317074,0.0,0.0
11470611,신월7동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470611,신월7동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470611,신월7동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470611,신월7동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470611,신월7동,2024Q2,5.309756097560975,0.3028,1.2341
11470611,신월7동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470611,신월7동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470611,신월7동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470611,신월7동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470611,신월7동,2025Q3,4.878048780487805,0.2121,0.8537
11470611,신월7동,2025Q4,4.429268292682926,-0.092,-0.4488
11470620,신정1동,2023Q1,5.070731707317074,0.0,0.0
11470620,신정1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470620,신정1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470620,신정1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470620,신정1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470620,신정1동,2024Q2,5.309756097560975,0.3028,1.2341
11470620,신정1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470620,신정1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470620,신정1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470620,신정1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470620,신정1동,2025Q3,4.878048780487805,0.2121,0.8537
11470620,신정1동,2025Q4,4.429268292682926,-0.092,-0.4488
11470630,신정2동,2023Q1,5.070731707317074,0.0,0.0
11470630,신정2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470630,신정2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470630,신정2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470630,신정2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470630,신정2동,2024Q2,5.309756097560975,0.3028,1.2341
11470630,신정2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470630,신정2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470630,신정2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470630,신정2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470630,신정2동,2025Q3,4.878048780487805,0.2121,0.8537
11470630,신정2동,2025Q4,4.429268292682926,-0.092,-0.4488
11470640,신정3동,2023Q1,5.070731707317074,0.0,0.0
11470640,신정3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470640,신정3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470640,신정3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470640,신정3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470640,신정3동,2024Q2,5.309756097560975,0.3028,1.2341
11470640,신정3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470640,신정3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470640,신정3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470640,신정3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470640,신정3동,2025Q3,4.878048780487805,0.2121,0.8537
11470640,신정3동,2025Q4,4.429268292682926,-0.092,-0.4488
11470650,신정4동,2023Q1,5.070731707317074,0.0,0.0
11470650,신정4동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470650,신정4동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470650,신정4동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470650,신정4동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470650,신정4동,2024Q2,5.309756097560975,0.3028,1.2341
11470650,신정4동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470650,신정4동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470650,신정4동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470650,신정4동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470650,신정4동,2025Q3,4.878048780487805,0.2121,0.8537
11470650,신정4동,2025Q4,4.429268292682926,-0.092,-0.4488
11470670,신정6동,2023Q1,5.070731707317074,0.0,0.0
11470670,신정6동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470670,신정6동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470670,신정6동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470670,신정6동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470670,신정6동,2024Q2,5.309756097560975,0.3028,1.2341
11470670,신정6동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470670,신정6동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470670,신정6동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470670,신정6동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470670,신정6동,2025Q3,4.878048780487805,0.2121,0.8537
11470670,신정6동,2025Q4,4.429268292682926,-0.092,-0.4488
11470680,신정7동,2023Q1,5.070731707317074,0.0,0.0
11470680,신정7동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11470680,신정7동,2023Q3,4.353658536585366,-0.0267,-0.1195
11470680,신정7동,2023Q4,4.346341463414634,-0.0017,-0.0073
11470680,신정7동,2024Q1,4.075609756097561,-0.0623,-0.2707
11470680,신정7동,2024Q2,5.309756097560975,0.3028,1.2341
11470680,신정7동,2024Q3,4.368292682926829,-0.1773,-0.9415
11470680,신정7동,2024Q4,4.126829268292683,-0.0553,-0.2415
11470680,신정7동,2025Q1,4.121951219512195,-0.0012,-0.0049
11470680,신정7동,2025Q2,4.024390243902439,-0.0237,-0.0976
11470680,신정7동,2025Q3,4.878048780487805,0.2121,0.8537
11470680,신정7동,2025Q4,4.429268292682926,-0.092,-0.4488
11500510,염창동,2023Q1,4.0,0.0,0.0
11500510,염창동,2023Q2,7.4,0.85,3.4
11500510,염창동,2023Q3,6.5,-0.1216,-0.9
11500510,염창동,2023Q4,5.5,-0.1538,-1.0
11500510,염창동,2024Q1,5.5,0.0,0.0
11500510,염창동,2024Q2,5.5,0.0,0.0
11500510,염창동,2024Q3,1.6,-0.7091,-3.9
11500510,염창동,2024Q4,1.6,0.0,0.0
11500510,염창동,2025Q1,0.0,-1.0,-1.6
11500510,염창동,2025Q2,0.4,0.0,0.4
11500510,염창동,2025Q3,4.0,9.0,3.6
11500510,염창동,2025Q4,0.0,-1.0,-4.0
11500520,등촌1동,2023Q1,5.070731707317074,0.0,0.0
11500520,등촌1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500520,등촌1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500520,등촌1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500520,등촌1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500520,등촌1동,2024Q2,5.309756097560975,0.3028,1.2341
11500520,등촌1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500520,등촌1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500520,등촌1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500520,등촌1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500520,등촌1동,2025Q3,4.878048780487805,0.2121,0.8537
11500520,등촌1동,2025Q4,4.429268292682926,-0.092,-0.4488
11500530,등촌2동,2023Q1,5.3,0.0,0.0
11500530,등촌2동,2023Q2,5.3,0.0,0.0
11500530,등촌2동,2023Q3,1.7,-0.6792,-3.6
11500530,등촌2동,2023Q4,0.0,-1.0,-1.7
11500530,등촌2동,2024Q1,0.0,0.0,0.0
11500530,등촌2동,2024Q2,0.0,0.0,0.0
11500530,등촌2동,2024Q3,0.0,0.0,0.0
11500530,등촌2동,2024Q4,0.0,0.0,0.0
11500530,등촌2동,2025Q1,0.0,0.0,0.0
11500530,등촌2동,2025Q2,0.0,0.0,0.0
11500530,등촌2동,2025Q3,0.0,0.0,0.0
11500530,등촌2동,2025Q4,0.0,0.0,0.0
11500535,등촌3동,2023Q1,5.070731707317074,0.0,0.0
11500535,등촌3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500535,등촌3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500535,등촌3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500535,등촌3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500535,등촌3동,2024Q2,5.309756097560975,0.3028,1.2341
11500535,등촌3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500535,등촌3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500535,등촌3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500535,등촌3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500535,등촌3동,2025Q3,4.878048780487805,0.2121,0.8537
11500535,등촌3동,2025Q4,4.429268292682926,-0.092,-0.4488
11500540,화곡1동,2023Q1,5.070731707317074,0.0,0.0
11500540,화곡1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500540,화곡1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500540,화곡1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500540,화곡1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500540,화곡1동,2024Q2,5.309756097560975,0.3028,1.2341
11500540,화곡1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500540,화곡1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500540,화곡1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500540,화곡1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500540,화곡1동,2025Q3,4.878048780487805,0.2121,0.8537
11500540,화곡1동,2025Q4,4.429268292682926,-0.092,-0.4488
11500550,화곡2동,2023Q1,5.070731707317074,0.0,0.0
11500550,화곡2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500550,화곡2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500550,화곡2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500550,화곡2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500550,화곡2동,2024Q2,5.309756097560975,0.3028,1.2341
11500550,화곡2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500550,화곡2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500550,화곡2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500550,화곡2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500550,화곡2동,2025Q3,4.878048780487805,0.2121,0.8537
11500550,화곡2동,2025Q4,4.429268292682926,-0.092,-0.4488
11500560,화곡3동,2023Q1,5.070731707317074,0.0,0.0
11500560,화곡3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500560,화곡3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500560,화곡3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500560,화곡3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500560,화곡3동,2024Q2,5.309756097560975,0.3028,1.2341
11500560,화곡3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500560,화곡3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500560,화곡3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500560,화곡3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500560,화곡3동,2025Q3,4.878048780487805,0.2121,0.8537
11500560,화곡3동,2025Q4,4.429268292682926,-0.092,-0.4488
11500570,화곡4동,2023Q1,5.070731707317074,0.0,0.0
11500570,화곡4동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500570,화곡4동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500570,화곡4동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500570,화곡4동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500570,화곡4동,2024Q2,5.309756097560975,0.3028,1.2341
11500570,화곡4동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500570,화곡4동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500570,화곡4동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500570,화곡4동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500570,화곡4동,2025Q3,4.878048780487805,0.2121,0.8537
11500570,화곡4동,2025Q4,4.429268292682926,-0.092,-0.4488
11500590,화곡본동,2023Q1,5.070731707317074,0.0,0.0
11500590,화곡본동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500590,화곡본동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500590,화곡본동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500590,화곡본동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500590,화곡본동,2024Q2,5.309756097560975,0.3028,1.2341
11500590,화곡본동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500590,화곡본동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500590,화곡본동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500590,화곡본동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500590,화곡본동,2025Q3,4.878048780487805,0.2121,0.8537
11500590,화곡본동,2025Q4,4.429268292682926,-0.092,-0.4488
11500591,화곡6동,2023Q1,5.070731707317074,0.0,0.0
11500591,화곡6동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500591,화곡6동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500591,화곡6동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500591,화곡6동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500591,화곡6동,2024Q2,5.309756097560975,0.3028,1.2341
11500591,화곡6동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500591,화곡6동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500591,화곡6동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500591,화곡6동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500591,화곡6동,2025Q3,4.878048780487805,0.2121,0.8537
11500591,화곡6동,2025Q4,4.429268292682926,-0.092,-0.4488
11500593,화곡8동,2023Q1,5.070731707317074,0.0,0.0
11500593,화곡8동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500593,화곡8동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500593,화곡8동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500593,화곡8동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500593,화곡8동,2024Q2,5.309756097560975,0.3028,1.2341
11500593,화곡8동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500593,화곡8동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500593,화곡8동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500593,화곡8동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500593,화곡8동,2025Q3,4.878048780487805,0.2121,0.8537
11500593,화곡8동,2025Q4,4.429268292682926,-0.092,-0.4488
11500603,가양1동,2023Q1,5.070731707317074,0.0,0.0
11500603,가양1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500603,가양1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500603,가양1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500603,가양1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500603,가양1동,2024Q2,5.309756097560975,0.3028,1.2341
11500603,가양1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500603,가양1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500603,가양1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500603,가양1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500603,가양1동,2025Q3,4.878048780487805,0.2121,0.8537
11500603,가양1동,2025Q4,4.429268292682926,-0.092,-0.4488
11500604,가양2동,2023Q1,5.070731707317074,0.0,0.0
11500604,가양2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500604,가양2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500604,가양2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500604,가양2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500604,가양2동,2024Q2,5.309756097560975,0.3028,1.2341
11500604,가양2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500604,가양2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500604,가양2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500604,가양2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500604,가양2동,2025Q3,4.878048780487805,0.2121,0.8537
11500604,가양2동,2025Q4,4.429268292682926,-0.092,-0.4488
11500605,가양3동,2023Q1,5.070731707317074,0.0,0.0
11500605,가양3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500605,가양3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500605,가양3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500605,가양3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500605,가양3동,2024Q2,5.309756097560975,0.3028,1.2341
11500605,가양3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500605,가양3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500605,가양3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500605,가양3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500605,가양3동,2025Q3,4.878048780487805,0.2121,0.8537
11500605,가양3동,2025Q4,4.429268292682926,-0.092,-0.4488
11500611,발산1동,2023Q1,5.070731707317074,0.0,0.0
11500611,발산1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500611,발산1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500611,발산1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500611,발산1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500611,발산1동,2024Q2,5.309756097560975,0.3028,1.2341
11500611,발산1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500611,발산1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500611,발산1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500611,발산1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500611,발산1동,2025Q3,4.878048780487805,0.2121,0.8537
11500611,발산1동,2025Q4,4.429268292682926,-0.092,-0.4488
11500615,우장산동,2023Q1,5.070731707317074,0.0,0.0
11500615,우장산동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500615,우장산동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500615,우장산동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500615,우장산동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500615,우장산동,2024Q2,5.309756097560975,0.3028,1.2341
11500615,우장산동,2024Q3,4.368292682926829,-0.1773,-0.9415
11500615,우장산동,2024Q4,4.126829268292683,-0.0553,-0.2415
11500615,우장산동,2025Q1,4.121951219512195,-0.0012,-0.0049
11500615,우장산동,2025Q2,4.024390243902439,-0.0237,-0.0976
11500615,우장산동,2025Q3,4.878048780487805,0.2121,0.8537
11500615,우장산동,2025Q4,4.429268292682926,-0.092,-0.4488
11500620,공항동,2023Q1,5.070731707317074,0.0,0.0
11500620,공항동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11500620,공항동,2023Q3,4.353658536585366,-0.0267,-0.1195
11500620,공항동,2023Q4,4.346341463414634,-0.0017,-0.0073
11500620,공항동,2024Q1,4.075609756097561,-0.0623,-0.2707
11500620,공항동,2024Q2,5.309756097560975,0.3028,1.2341
