분기코드,행정동코드,행정동명,총유동인구,남성유동인구,여성유동인구,연령대_10,연령대_20,연령대_30,연령대_40,연령대_50,연령대_60이상,최다성별,최다연령대,유동인구_gap,유동인구_delta
2024Q1,11440585,도화동,4356037.0,2007551.0,2348487.0,510879.0,596949.0,862795.0,787751.0,668434.0,929228.0,F,60대이상,288233.0,0.07085715044284346
2024Q2,11440585,도화동,4161039.0,1907018.0,2254020.0,460393.0,576210.0,854239.0,766622.0,628318.0,875255.0,F,60대이상,-194998.0,-0.04476500084824808
2024Q3,11440585,도화동,4304962.0,1976856.0,2328106.0,491913.0,588013.0,874845.0,789240.0,655370.0,905581.0,F,60대이상,143923.0,0.03458823625541596
2024Q4,11440585,도화동,4368209.0,2007354.0,2360856.0,479177.0,589654.0,889739.0,806629.0,670554.0,932456.0,F,60대이상,63247.0,0.01469165116904625
2025Q1,11440585,도화동,4181729.0,1943276.0,2238453.0,466616.0,570058.0,845562.0,759665.0,646737.0,893094.0,F,60대이상,-186480.0,-0.04269026504913109
2025Q2,11440585,도화동,3870390.0,1806500.0,2063891.0,412029.0,538185.0,800642.0,704813.0,603426.0,811294.0,F,60대이상,-311339.0,-0.07445221820926229
2025Q3,11440585,도화동,3908046.0,1807054.0,2100993.0,439156.0,552890.0,800107.0,706052.0,605773.0,804069.0,F,60대이상,37656.0,0.009729252090874496
2025Q4,11440585,도화동,3919091.0,1803579.0,2115511.0,454701.0,542470.0,799992.0,698545.0,607045.0,816335.0,F,60대이상,11045.0,0.002826220571610527
2023Q1,11440590,용강동,5979500.0,2805950.0,3173550.0,1161586.0,639893.0,1012370.0,1161465.0,856201.0,1147983.0,F,10대,0.0,0.0
2023Q2,11440590,용강동,5872914.0,2725074.0,3147841.0,1085239.0,640099.0,1010114.0,1171770.0,844706.0,1120987.0,F,40대,-106586.0,-0.01782523622376453
2023Q3,11440590,용강동,5639860.0,2633029.0,3006831.0,1085800.0,608540.0,941328.0,1119964.0,811644.0,1072583.0,F,40대,-233054.0,-0.03968285590424103
2023Q4,11440590,용강동,5640486.0,2648001.0,2992486.0,1124555.0,591168.0,933209.0,1114033.0,820628.0,1056895.0,F,10대,626.0,0.00011099566301298047
2024Q1,11440590,용강동,6022670.0,2819355.0,3203315.0,1210889.0,624145.0,979266.0,1194567.0,892396.0,1121406.0,F,10대,382184.0,0.06775728190797747
2024Q2,11440590,용강동,5856981.0,2707940.0,3149041.0,1169274.0,601989.0,969231.0,1163678.0,869490.0,1083319.0,F,10대,-165689.0,-0.027510888028067337
2024Q3,11440590,용강동,5862027.0,2703762.0,3158265.0,1196453.0,605652.0,970218.0,1147846.0,864814.0,1077043.0,F,10대,5046.0,0.000861536002934038
2024Q4,11440590,용강동,5726242.0,2655284.0,3070958.0,1170783.0,574992.0,948698.0,1136949.0,849700.0,1045119.0,F,10대,-135785.0,-0.02316348935274437
2025Q1,11440590,용강동,5642605.0,2604831.0,3037774.0,1164416.0,575388.0,922303.0,1107476.0,839739.0,1033285.0,F,10대,-83637.0,-0.014605914315182655
2025Q2,11440590,용강동,5605986.0,2577668.0,3028318.0,1122857.0,581662.0,935016.0,1123024.0,837675.0,1005753.0,F,40대,-36619.0,-0.006489733022247757
2025Q3,11440590,용강동,5714271.0,2634682.0,3079589.0,1178111.0,600458.0,930211.0,1145623.0,857543.0,1002322.0,F,10대,108285.0,0.019315959761583512
2025Q4,11440590,용강동,5648742.0,2628175.0,3020567.0,1142396.0,588656.0,938343.0,1133326.0,853960.0,992063.0,F,10대,-65529.0,-0.011467604529081687
2023Q1,11440600,대흥동,7893418.0,3635645.0,4257771.0,1030635.0,2328058.0,1329800.0,1127068.0,901353.0,1176503.0,F,20대,0.0,0.0
2023Q2,11440600,대흥동,8040614.0,3703288.0,4337327.0,1108765.0,2525245.0,1316202.0,1086752.0,868668.0,1134984.0,F,20대,147196.0,0.018647941867515394
2023Q3,11440600,대흥동,7728490.0,3562877.0,4165612.0,1040953.0,2268345.0,1312825.0,1086012.0,881139.0,1139217.0,F,20대,-312124.0,-0.038818428542894856
2023Q4,11440600,대흥동,7993207.0,3632919.0,4360288.0,1027309.0,2494577.0,1336780.0,1112846.0,893512.0,1128184.0,F,20대,264717.0,0.034252098404733644
2024Q1,11440600,대흥동,7603223.0,3470580.0,4132643.0,995010.0,2191012.0,1300012.0,1098731.0,892358.0,1126100.0,F,20대,-389984.0,-0.048789428323325
2024Q2,11440600,대흥동,7783771.0,3545907.0,4237864.0,1057608.0,2417175.0,1267612.0,1096641.0,860162.0,1084573.0,F,20대,180548.0,0.023746245506675256
2024Q3,11440600,대흥동,6764126.0,3086102.0,3678024.0,905784.0,2016395.0,1102311.0,969374.0,780609.0,989654.0,F,20대,-1019645.0,-0.13099627417096416
2024Q4,11440600,대흥동,6888341.0,3124009.0,3764332.0,915058.0,2244347.0,1076793.0,948318.0,754606.0,949219.0,F,20대,124215.0,0.0183637915674546
2025Q1,11440600,대흥동,6638894.0,3006333.0,3632561.0,916926.0,1992680.0,1061624.0,960281.0,761840.0,945544.0,F,20대,-249447.0,-0.03621292848307012
2025Q2,11440600,대흥동,7089241.0,3172753.0,3916488.0,1047614.0,2263726.0,1096391.0,982272.0,766012.0,933226.0,F,20대,450347.0,0.06783464233650971
2025Q3,11440600,대흥동,7037790.0,3146941.0,3890848.0,998446.0,2121986.0,1129721.0,1025678.0,803039.0,958919.0,F,20대,-51451.0,-0.0072576175644191165
2025Q4,11440600,대흥동,7461423.0,3319264.0,4142160.0,1040123.0,2316311.0,1172624.0,1085469.0,846502.0,1000397.0,F,20대,423633.0,0.06019403818528257
2023Q1,11440610,염리동,5228149.0,2350528.0,2877622.0,929169.0,713129.0,940032.0,1037220.0,718384.0,890215.0,F,40대,0.0,0.0
2023Q2,11440610,염리동,5281206.0,2335703.0,2945504.0,989004.0,743919.0,931590.0,1029381.0,716249.0,871064.0,F,40대,53057.0,0.010148333568916978
2023Q3,11440610,염리동,5124416.0,2272512.0,2851905.0,930652.0,705630.0,909736.0,1012922.0,701044.0,864432.0,F,40대,-156790.0,-0.029688294681176952
2023Q4,11440610,염리동,5210040.0,2325731.0,2884309.0,958475.0,711361.0,921986.0,1027830.0,716121.0,874268.0,F,40대,85624.0,0.01670902596510504
2024Q1,11440610,염리동,5315807.0,2376300.0,2939506.0,969807.0,710339.0,949706.0,1055814.0,738428.0,891713.0,F,40대,105767.0,0.020300611895494036
2024Q2,11440610,염리동,5109819.0,2263244.0,2846576.0,969472.0,681025.0,892717.0,1012148.0,702564.0,851896.0,F,40대,-205988.0,-0.03875009006158425
2024Q3,11440610,염리동,5021389.0,2237147.0,2784242.0,957922.0,654792.0,867416.0,1009507.0,703905.0,827846.0,F,40대,-88430.0,-0.01730589674507066
2024Q4,11440610,염리동,5375234.0,2404330.0,2970905.0,1024545.0,710999.0,930204.0,1095706.0,747162.0,866617.0,F,40대,353845.0,0.07046755389793535
2025Q1,11440610,염리동,5522692.0,2450321.0,3072371.0,1051694.0,716996.0,958204.0,1130969.0,781532.0,883296.0,F,40대,147458.0,0.027432852225596216
2025Q2,11440610,염리동,5591352.0,2482479.0,3108873.0,1081730.0,734567.0,950025.0,1152005.0,792514.0,880510.0,F,40대,68660.0,0.012432342777761285
2025Q3,11440610,염리동,5747906.0,2559894.0,3188011.0,1140517.0,729324.0,978357.0,1175959.0,821210.0,902541.0,F,40대,156554.0,0.027999310363575836
2025Q4,11440610,염리동,5676830.0,2519827.0,3157002.0,1145017.0,720599.0,952874.0,1163656.0,799411.0,895272.0,F,40대,-71076.0,-0.012365546687785112
2023Q1,11440630,신수동,5123070.0,2435485.0,2687585.0,861789.0,842411.0,815696.0,879630.0,735068.0,988477.0,F,60대이상,0.0,0.0
2023Q2,11440630,신수동,5142005.0,2478491.0,2663513.0,887583.0,882335.0,809744.0,874058.0,718174.0,970111.0,F,60대이상,18935.0,0.0036960260156506664
2023Q3,11440630,신수동,5104844.0,2449776.0,2655068.0,869582.0,848553.0,804340.0,874481.0,721825.0,986064.0,F,60대이상,-37161.0,-0.007226947465045264
2023Q4,11440630,신수동,5139472.0,2493810.0,2645662.0,882459.0,876741.0,794166.0,885300.0,735788.0,965017.0,F,60대이상,34628.0,0.006783361058633641
2024Q1,11440630,신수동,5160123.0,2473762.0,2686360.0,860673.0,865676.0,795909.0,900013.0,756597.0,981253.0,F,60대이상,20651.0,0.004018117036146851
2024Q2,11440630,신수동,5030167.0,2416728.0,2613438.0,887235.0,882069.0,771260.0,850225.0,720950.0,918429.0,F,60대이상,-129956.0,-0.02518467098555599
2024Q3,11440630,신수동,4916815.0,2349947.0,2566868.0,835070.0,823033.0,765147.0,832118.0,723930.0,937517.0,F,60대이상,-113352.0,-0.022534440705447745
2024Q4,11440630,신수동,5010790.0,2406249.0,2604541.0,877293.0,873276.0,768487.0,843166.0,718333.0,930236.0,F,60대이상,93975.0,0.019112982693064495
2025Q1,11440630,신수동,4950213.0,2357075.0,2593139.0,863601.0,830957.0,759637.0,836568.0,721974.0,937477.0,F,60대이상,-60577.0,-0.012089311266287317
2025Q2,11440630,신수동,4938411.0,2370767.0,2567645.0,920444.0,871052.0,743540.0,809313.0,695079.0,898984.0,F,10대,-11802.0,-0.00238413983398289
2025Q3,11440630,신수동,4825816.0,2312140.0,2513676.0,871861.0,835045.0,731347.0,796558.0,700463.0,890543.0,F,60대이상,-112595.0,-0.02279984391740586
2025Q4,11440630,신수동,4801286.0,2323841.0,2477444.0,873105.0,831480.0,718008.0,787756.0,702179.0,888758.0,F,60대이상,-24530.0,-0.0050830781778666845
2023Q1,11440655,서강동,5994999.0,2786814.0,3208185.0,854848.0,1483291.0,1119508.0,901339.0,692056.0,943956.0,F,20대,0.0,0.0
2023Q2,11440655,서강동,6062111.0,2846298.0,3215813.0,845873.0,1604191.0,1108311.0,900691.0,684957.0,918088.0,F,20대,67112.0,0.011194664085848904
2023Q3,11440655,서강동,5828851.0,2745973.0,3082879.0,828174.0,1455168.0,1078591.0,877023.0,668722.0,921174.0,F,20대,-233260.0,-0.038478345249699286
2023Q4,11440655,서강동,6272573.0,2952473.0,3320099.0,895828.0,1609027.0,1122996.0,930512.0,726124.0,988086.0,F,20대,443722.0,0.07612512311603092
2024Q1,11440655,서강동,6150561.0,2895236.0,3255323.0,897943.0,1470267.0,1108054.0,946894.0,727475.0,999930.0,F,20대,-122012.0,-0.019451666804037204
2024Q2,11440655,서강동,6255280.0,2944958.0,3310320.0,890207.0,1615809.0,1120129.0,939107.0,721472.0,968555.0,F,20대,104719.0,0.017025926578079664
2024Q3,11440655,서강동,5955665.0,2797054.0,3158611.0,839611.0,1440343.0,1072479.0,918201.0,718766.0,966267.0,F,20대,-299615.0,-0.047897935823816074
2024Q4,11440655,서강동,6163129.0,2894857.0,3268270.0,859363.0,1578144.0,1078125.0,948932.0,730502.0,968062.0,F,20대,207464.0,0.03483473298111961
2025Q1,11440655,서강동,6077000.0,2878704.0,3198296.0,909373.0,1457483.0,1048100.0,955163.0,733882.0,973001.0,F,20대,-86129.0,-0.013974881914689763
2025Q2,11440655,서강동,6202643.0,2915880.0,3286763.0,947891.0,1586473.0,1044966.0,949385.0,724096.0,949833.0,F,20대,125643.0,0.020675168668750965
2025Q3,11440655,서강동,6153635.0,2890718.0,3262917.0,963245.0,1480516.0,1057102.0,958076.0,739087.0,955607.0,F,20대,-49008.0,-0.007901147946125509
2025Q4,11440655,서강동,6251903.0,2999919.0,3251984.0,973797.0,1537950.0,1050310.0,955589.0,756517.0,977739.0,F,20대,98268.0,0.01596909793967316
2023Q1,11440660,서교동,18224289.0,8230497.0,9993792.0,1986327.0,6171253.0,3842410.0,2608017.0,1710227.0,1906056.0,F,20대,0.0,0.0
2023Q2,11440660,서교동,17680508.0,7979405.0,9701104.0,1743023.0,6117391.0,3783350.0,2551879.0,1659812.0,1825054.0,F,20대,-543781.0,-0.029838255967077787
2023Q3,11440660,서교동,17450568.0,7863905.0,9586661.0,1794394.0,6048460.0,3714586.0,2508131.0,1617031.0,1767964.0,F,20대,-229940.0,-0.013005282427405396
2023Q4,11440660,서교동,17985736.0,8087123.0,9898613.0,1823963.0,6221811.0,3801783.0,2600200.0,1691623.0,1846358.0,F,20대,535168.0,0.03066765505856317
2024Q1,11440660,서교동,17875596.0,8042755.0,9832841.0,1995377.0,6052727.0,3727872.0,2600279.0,1671026.0,1828316.0,F,20대,-110140.0,-0.00612374161391005
2024Q2,11440660,서교동,17660687.0,7879969.0,9780718.0,1793455.0,6036711.0,3732062.0,2611969.0,1680494.0,1805997.0,F,20대,-214909.0,-0.012022480257441459
2024Q3,11440660,서교동,17321631.0,7712174.0,9609457.0,1871927.0,5911564.0,3614013.0,2553290.0,1646236.0,1724603.0,F,20대,-339056.0,-0.019198347153765893
2024Q4,11440660,서교동,17634436.0,7835566.0,9798869.0,1826697.0,6085296.0,3688524.0,2594780.0,1685615.0,1753527.0,F,20대,312805.0,0.018058634316826083
2025Q1,11440660,서교동,17338634.0,7720131.0,9618503.0,1971841.0,5838683.0,3602167.0,2552026.0,1649818.0,1724098.0,F,20대,-295802.0,-0.01677411174363619
2025Q2,11440660,서교동,17202186.0,7610665.0,9591521.0,1816312.0,5836966.0,3592410.0,2575912.0,1675172.0,1705413.0,F,20대,-136448.0,-0.007869593417797471
2025Q3,11440660,서교동,17334585.0,7644816.0,9689769.0,1916037.0,5815367.0,3585342.0,2628416.0,1693868.0,1695555.0,F,20대,132399.0,0.007696638090066044
2025Q4,11440660,서교동,17215576.0,7642879.0,9572697.0,1876640.0,5790726.0,3528849.0,2598745.0,1705927.0,1714688.0,F,20대,-119009.0,-0.00686540808447389
2023Q1,11440680,합정동,5453274.0,2474625.0,2978650.0,516745.0,1269403.0,1354498.0,888741.0,621710.0,802177.0,F,30대,0.0,0.0
2023Q2,11440680,합정동,5292528.0,2407381.0,2885147.0,496177.0,1220011.0,1318676.0,877378.0,614685.0,765600.0,F,30대,-160746.0,-0.029476971081959236
2023Q3,11440680,합정동,5162595.0,2336301.0,2826294.0,485465.0,1199337.0,1272545.0,851007.0,604535.0,749705.0,F,30대,-129933.0,-0.024550271628227538
2023Q4,11440680,합정동,4762900.0,2181544.0,2581355.0,450742.0,1120484.0,1164531.0,788050.0,559063.0,680030.0,F,30대,-399695.0,-0.07742133558801334
2024Q1,11440680,합정동,4716787.0,2158708.0,2558079.0,436346.0,1113704.0,1138728.0,786752.0,564517.0,676740.0,F,30대,-46113.0,-0.009681706523336664
2024Q2,11440680,합정동,4510338.0,2083393.0,2426947.0,436359.0,1054536.0,1103013.0,752991.0,533695.0,629744.0,F,30대,-206449.0,-0.043768989356525956
2024Q3,11440680,합정동,4642709.0,2151351.0,2491359.0,464511.0,1070948.0,1118333.0,776662.0,559199.0,653055.0,F,30대,132371.0,0.02934835482396214
2024Q4,11440680,합정동,4707098.0,2179841.0,2527257.0,443851.0,1098980.0,1141881.0,800036.0,565017.0,657335.0,F,30대,64389.0,0.013868842522759772
2025Q1,11440680,합정동,4581859.0,2123060.0,2458799.0,419544.0,1064022.0,1119259.0,773762.0,558221.0,647053.0,F,30대,-125239.0,-0.0266064143980006
2025Q2,11440680,합정동,4527896.0,2087644.0,2440252.0,426911.0,1027534.0,1113872.0,778015.0,551105.0,630459.0,F,30대,-53963.0,-0.011777533966016884
2025Q3,11440680,합정동,4484725.0,2076841.0,2407883.0,422285.0,1023134.0,1097313.0,775464.0,533745.0,632780.0,F,30대,-43171.0,-0.009534450437907571
2025Q4,11440680,합정동,4345602.0,1999129.0,2346472.0,426930.0,958162.0,1054491.0,752062.0,533632.0,620323.0,F,30대,-139123.0,-0.031021523058827438
2023Q1,11440690,망원1동,6732452.0,2986149.0,3746303.0,754781.0,1222673.0,1498049.0,1156920.0,842644.0,1257386.0,F,30대,0.0,0.0
2023Q2,11440690,망원1동,6564488.0,2896457.0,3668030.0,676913.0,1216186.0,1480374.0,1152554.0,820411.0,1218051.0,F,30대,-167964.0,-0.02494841403993675
2023Q3,11440690,망원1동,6637926.0,2931447.0,3706478.0,736325.0,1211158.0,1446529.0,1143126.0,834442.0,1266346.0,F,30대,73438.0,0.011187163416248147
2023Q4,11440690,망원1동,7163195.0,3182619.0,3980577.0,795146.0,1306267.0,1570328.0,1233522.0,904720.0,1353214.0,F,30대,525269.0,0.07913149378284734
2024Q1,11440690,망원1동,7505112.0,3329271.0,4175842.0,854274.0,1385698.0,1630343.0,1256416.0,958783.0,1419598.0,F,30대,341917.0,0.04773247133436964
2024Q2,11440690,망원1동,7508389.0,3308450.0,4199938.0,778732.0,1420594.0,1663899.0,1281399.0,965719.0,1398045.0,F,30대,3277.0,0.00043663572242502724
2024Q3,11440690,망원1동,7043989.0,3117715.0,3926274.0,759276.0,1343300.0,1556411.0,1189873.0,890942.0,1304185.0,F,30대,-464400.0,-0.061850817798598356
2024Q4,11440690,망원1동,6926246.0,3040388.0,3885859.0,707401.0,1320270.0,1546441.0,1181420.0,882689.0,1288024.0,F,30대,-117743.0,-0.016715386693534007
2025Q1,11440690,망원1동,6888566.0,3037465.0,3851101.0,694497.0,1328255.0,1507774.0,1188020.0,880268.0,1289751.0,F,30대,-37680.0,-0.005440176395698382
2025Q2,11440690,망원1동,6742021.0,2970081.0,3771940.0,644950.0,1307459.0,1498393.0,1174057.0,870073.0,1247089.0,F,30대,-146545.0,-0.021273658407279572
2025Q3,11440690,망원1동,6696623.0,2947179.0,3749444.0,650806.0,1278870.0,1481901.0,1163908.0,863872.0,1257266.0,F,30대,-45398.0,-0.006733589230884962
2025Q4,11440690,망원1동,6675902.0,2960312.0,3715590.0,653570.0,1258419.0,1481489.0,1155469.0,881332.0,1245622.0,F,30대,-20721.0,-0.003094246159594194
2023Q1,11440700,망원2동,5871953.0,2698773.0,3173180.0,801231.0,849834.0,1055567.0,1046659.0,877910.0,1240751.0,F,60대이상,0.0,0.0
2023Q2,11440700,망원2동,5791293.0,2637863.0,3153430.0,774461.0,836087.0,1058952.0,1036381.0,874118.0,1211294.0,F,60대이상,-80660.0,-0.013736485969829793
2023Q3,11440700,망원2동,5750885.0,2614780.0,3136106.0,795741.0,803951.0,1037289.0,1006167.0,886755.0,1220981.0,F,60대이상,-40408.0,-0.006977371029233015
2023Q4,11440700,망원2동,5892204.0,2679842.0,3212361.0,827136.0,802930.0,1067987.0,1025369.0,926353.0,1242427.0,F,60대이상,141319.0,0.02457343521910116
2024Q1,11440700,망원2동,5990653.0,2721560.0,3269093.0,845424.0,817416.0,1080464.0,1050540.0,941939.0,1254871.0,F,60대이상,98449.0,0.016708348862327194
2024Q2,11440700,망원2동,5651687.0,2559762.0,3091925.0,772171.0,781189.0,1039230.0,1004999.0,885260.0,1168840.0,F,60대이상,-338966.0,-0.056582479405834385
2024Q3,11440700,망원2동,5954469.0,2693386.0,3261082.0,835483.0,835628.0,1089379.0,1035225.0,929632.0,1229123.0,F,60대이상,302782.0,0.053573738248420266
2024Q4,11440700,망원2동,5714492.0,2591066.0,3123426.0,826325.0,783709.0,1044150.0,1003212.0,894788.0,1162308.0,F,60대이상,-239977.0,-0.04030199838138382
2025Q1,11440700,망원2동,5759684.0,2610286.0,3149398.0,844323.0,794652.0,1023905.0,1022158.0,902762.0,1171884.0,F,60대이상,45192.0,0.007908314509846193
2025Q2,11440700,망원2동,5697801.0,2550400.0,3147400.0,770257.0,815282.0,1044700.0,1025165.0,895168.0,1147230.0,F,60대이상,-61883.0,-0.010744165825764096
2025Q3,11440700,망원2동,5588947.0,2503464.0,3085485.0,764640.0,793079.0,1016013.0,999202.0,869791.0,1146223.0,F,60대이상,-108854.0,-0.019104563321885037
2025Q4,11440700,망원2동,5436766.0,2441089.0,2995678.0,737211.0,763696.0,988436.0,960351.0,863367.0,1123705.0,F,60대이상,-152181.0,-0.027228921655546245
2023Q1,11440710,연남동,6478086.0,2882667.0,3595420.0,703088.0,1661821.0,1423263.0,1047191.0,687490.0,955233.0,F,20대,0.0,0.0
2023Q2,11440710,연남동,6559528.0,2928834.0,3630695.0,706740.0,1701510.0,1450729.0,1071594.0,701075.0,927879.0,F,20대,81442.0,0.01257192325016998
2023Q3,11440710,연남동,6614952.0,2940273.0,3674680.0,718767.0,1686655.0,1462459.0,1084943.0,705633.0,956494.0,F,20대,55424.0,0.008449388431606586
2023Q4,11440710,연남동,6726123.0,2981274.0,3744849.0,707911.0,1764466.0,1486671.0,1097349.0,717994.0,951732.0,F,20대,111171.0,0.016806017640037307
2024Q1,11440710,연남동,6526061.0,2884139.0,3641923.0,681782.0,1682352.0,1434255.0,1069159.0,709278.0,949235.0,F,20대,-200062.0,-0.02974402936134235
2024Q2,11440710,연남동,6448921.0,2856991.0,3591930.0,667954.0,1666432.0,1440294.0,1057359.0,700089.0,916794.0,F,20대,-77140.0,-0.01182030017800939
2024Q3,11440710,연남동,6357891.0,2808908.0,3548983.0,641800.0,1619054.0,1422126.0,1039055.0,712011.0,923847.0,F,20대,-91030.0,-0.01411553963833645
2024Q4,11440710,연남동,6593739.0,2888145.0,3705594.0,643453.0,1719239.0,1494257.0,1063659.0,735103.0,938028.0,F,20대,235848.0,0.03709531981595782
2025Q1,11440710,연남동,6695602.0,2961410.0,3734193.0,634310.0,1707355.0,1523455.0,1098596.0,766790.0,965097.0,F,20대,101863.0,0.015448442833421172
2025Q2,11440710,연남동,6440816.0,2869625.0,3571191.0,613560.0,1629864.0,1478414.0,1085761.0,731861.0,901356.0,F,20대,-254786.0,-0.038052739693906545
2025Q3,11440710,연남동,6346996.0,2809917.0,3537079.0,639974.0,1585055.0,1398943.0,1068902.0,735118.0,919004.0,F,20대,-93820.0,-0.014566477291076185
2025Q4,11440710,연남동,6472654.0,2814236.0,3658417.0,639732.0,1663705.0,1401794.0,1085453.0,746886.0,935084.0,F,20대,125658.0,0.01979802728723956
2023Q1,11440720,성산1동,6364409.0,2884209.0,3480199.0,867199.0,1043582.0,1229587.0,1232617.0,851369.0,1140054.0,F,40대,0.0,0.0
2023Q2,11440720,성산1동,6222642.0,2807738.0,3414904.0,881225.0,1018584.0,1204327.0,1211432.0,827911.0,1079163.0,F,40대,-141767.0,-0.022274966929372364
2023Q3,11440720,성산1동,6139272.0,2769951.0,3369321.0,849569.0,988834.0,1204040.0,1191132.0,828510.0,1077183.0,F,30대,-83370.0,-0.013397846123881174
2023Q4,11440720,성산1동,6021040.0,2714906.0,3306132.0,839036.0,957927.0,1191948.0,1157580.0,817473.0,1057075.0,F,30대,-118232.0,-0.01925830945428053
2024Q1,11440720,성산1동,5932535.0,2667090.0,3265445.0,791172.0,969783.0,1190466.0,1138349.0,812445.0,1030318.0,F,30대,-88505.0,-0.014699287830673757
2024Q2,11440720,성산1동,5853035.0,2606312.0,3246723.0,814206.0,955972.0,1177880.0,1126676.0,797549.0,980755.0,F,30대,-79500.0,-0.013400679473446031
2024Q3,11440720,성산1동,5807354.0,2577946.0,3229408.0,782391.0,937815.0,1173082.0,1118578.0,816044.0,979445.0,F,30대,-45681.0,-0.007804668859830888
2024Q4,11440720,성산1동,5916912.0,2643006.0,3273907.0,813632.0,943135.0,1193039.0,1139959.0,839053.0,988095.0,F,30대,109558.0,0.01886539033094925
2025Q1,11440720,성산1동,5919302.0,2658235.0,3261068.0,800756.0,950453.0,1186097.0,1146385.0,843744.0,991866.0,F,30대,2390.0,0.00040392691322765906
2025Q2,11440720,성산1동,5871259.0,2640863.0,3230397.0,832460.0,936334.0,1151838.0,1148959.0,841049.0,960620.0,F,30대,-48043.0,-0.00811632858063327
2025Q3,11440720,성산1동,5959723.0,2662419.0,3297304.0,825809.0,956772.0,1156483.0,1171522.0,859930.0,989208.0,F,40대,88464.0,0.01506729646912186
2025Q4,11440720,성산1동,5996631.0,2675146.0,3321484.0,818794.0,955106.0,1169900.0,1155051.0,891447.0,1006333.0,F,30대,36908.0,0.00619290527428884
2023Q1,11440730,성산2동,6941981.0,3090167.0,3851814.0,1159744.0,1077560.0,1178434.0,1186776.0,992649.0,1346818.0,F,60대이상,0.0,0.0
2023Q2,11440730,성산2동,6758483.0,3011642.0,3746841.0,1133596.0,1049644.0,1171169.0,1152244.0,964521.0,1287311.0,F,60대이상,-183498.0,-0.026433088768177293
2023Q3,11440730,성산2동,6779952.0,3004168.0,3775785.0,1116987.0,1067878.0,1183050.0,1152998.0,967434.0,1291607.0,F,60대이상,21469.0,0.00317660042941581
2023Q4,11440730,성산2동,6779579.0,3007110.0,3772469.0,1116574.0,1037081.0,1188891.0,1155836.0,976849.0,1304350.0,F,60대이상,-373.0,-5.5015138750280634e-05
2024Q1,11440730,성산2동,6784720.0,3014460.0,3770260.0,1106119.0,1057795.0,1192842.0,1141781.0,987972.0,1298210.0,F,60대이상,5141.0,0.0007583066736149835
2024Q2,11440730,성산2동,7089477.0,3118361.0,3971117.0,1165706.0,1114808.0,1259362.0,1202535.0,1026646.0,1320421.0,F,60대이상,304757.0,0.04491813958424218
2024Q3,11440730,성산2동,6878075.0,3049570.0,3828504.0,1120001.0,1078085.0,1224731.0,1167114.0,995788.0,1292356.0,F,60대이상,-211402.0,-0.02981912488043903
2024Q4,11440730,성산2동,6693699.0,2954075.0,3739625.0,1093497.0,1049848.0,1186027.0,1149903.0,965449.0,1248976.0,F,60대이상,-184376.0,-0.026806337529032498
2025Q1,11440730,성산2동,6703555.0,2965052.0,3738503.0,1067104.0,1068243.0,1190237.0,1156579.0,972518.0,1248873.0,F,60대이상,9856.0,0.0014724295191641534
2025Q2,11440730,성산2동,6551570.0,2890679.0,3660892.0,1051102.0,1055485.0,1171746.0,1120577.0,949678.0,1202982.0,F,60대이상,-151985.0,-0.02267229850430108
2025Q3,11440730,성산2동,6388091.0,2828902.0,3559189.0,1017230.0,1028092.0,1151857.0,1084089.0,932521.0,1174302.0,F,60대이상,-163479.0,-0.024952644938541435
2025Q4,11440730,성산2동,6315492.0,2786931.0,3528561.0,964853.0,999646.0,1160296.0,1074209.0,936569.0,1179919.0,F,60대이상,-72599.0,-0.01136474104705143
2023Q1,11440740,상암동,5570020.0,2745557.0,2824465.0,824969.0,946766.0,1146841.0,1138246.0,729954.0,783243.0,F,30대,0.0,0.0
2023Q2,11440740,상암동,5438986.0,2678122.0,2760865.0,788333.0,927146.0,1141660.0,1113785.0,716539.0,751521.0,F,30대,-131034.0,-0.02352487064678399
2023Q3,11440740,상암동,5507343.0,2704548.0,2802795.0,798801.0,924660.0,1140570.0,1123622.0,745654.0,774035.0,F,30대,68357.0,0.012567967632202137
2023Q4,11440740,상암동,5490258.0,2670796.0,2819462.0,831381.0,890867.0,1129586.0,1116652.0,752359.0,769413.0,F,30대,-17085.0,-0.0031022218881228136
2024Q1,11440740,상암동,5467187.0,2650131.0,2817056.0,817193.0,885408.0,1112122.0,1113160.0,758009.0,781295.0,F,40대,-23071.0,-0.004202170462663135
2024Q2,11440740,상암동,5276352.0,2549768.0,2726584.0,771008.0,856932.0,1080589.0,1093655.0,730831.0,743337.0,F,40대,-190835.0,-0.034905519053948564
2024Q3,11440740,상암동,5196788.0,2498901.0,2697886.0,763593.0,847164.0,1042740.0,1078499.0,725794.0,738998.0,F,40대,-79564.0,-0.015079357859369535
2024Q4,11440740,상암동,5321723.0,2566726.0,2754998.0,781300.0,844047.0,1059606.0,1099412.0,757972.0,779389.0,F,40대,124935.0,0.024040811362710857
2025Q1,11440740,상암동,5213228.0,2522270.0,2690958.0,767876.0,827132.0,1039620.0,1064418.0,750615.0,763568.0,F,40대,-108495.0,-0.020387194147459375
2025Q2,11440740,상암동,5223602.0,2515604.0,2707998.0,772988.0,824354.0,1056713.0,1076536.0,747031.0,745981.0,F,40대,10374.0,0.001989937904116168
